OccNo,VesselFlag,YearBuilt,Gross Tonnage,Vessel Type,Vessel Sub Type,Month,Accident Region,Latitude,Logitude,Area Type,Fatalities,Serious Injuries,Vessel Phase,Vessel Sub Phase,Accident Type,Accident Sub Type
M11C0033,CANADA,1985,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,45.49045,-73.51309,DOCK,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11C0034,CANADA,1964,UPTO 1000,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,45.42938,-75.70455,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11C0034,CANADA,1975,UPTO 1000,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,45.42938,-75.70455,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11C0035,CANADA,1998,UPTO 1000,TUG,SERVICE,Sep,CENTRAL REGION,58.70888,-111.213,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11C0035,CANADA,1985,UPTO 1000,TUG,SERVICE,Sep,CENTRAL REGION,58.70888,-111.213,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11C0036,CANADA,1961,UPTO 10000,CARGO,SOLID CARGO,Sep,CENTRAL REGION,43.12236,-79.19403,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0038,PANAMA,2010,UPTO 100000,CARGO,SOLID CARGO,Oct,CENTRAL REGION,45.16861,-74.34361,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0039,BAHAMAS,1987,UPTO 100000,CARGO,SOLID CARGO,Sep,CENTRAL REGION,45.40537,-73.64891,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11C0040,CANADA,1980,UPTO 100000,CARGO,SOLID CARGO,Oct,CENTRAL REGION,42.95585,-82.42328,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0041,CANADA,1961,UPTO 10000,CARGO,SOLID CARGO,Oct,CENTRAL REGION,43.11472,-79.19583,CHANNEL,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11C0042,CANADA,1967,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,43.09331,-79.20809,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0043,CANADA,2007,UPTO 10000,TUG,SERVICE,Sep,CENTRAL REGION,42.41666,-82.825,LAKE,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0044,CANADA,1981,UPTO 1000,PASSENGER,PASSENGER - CARGO,Oct,CENTRAL REGION,45.25277,-74.21083,RIVER,0,0,NOT MOVING,DOCKED,INCIDENT,RISK OF PERSON OVERBOARD
M11C0045,CANADA,1977,UPTO 100000,CARGO,SOLID CARGO,Nov,CENTRAL REGION,46.49833,-84.39833,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0046,CANADA,1977,UPTO 100000,CARGO,SOLID CARGO,Dec,CENTRAL REGION,42.27777,-83.13555,RIVER,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11C0047,CANADA,1973,UPTO 1000,TUG,SERVICE,Dec,CENTRAL REGION,45.4076,-73.575,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0048,CANADA,1948,UPTO 100,TUG,SERVICE,Nov,CENTRAL REGION,51.75166,-98.39083,CHANNEL,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11C0048,CANADA,1948,UPTO 100,TUG,SERVICE,Nov,CENTRAL REGION,51.75166,-98.39083,CHANNEL,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11C0049,MALTA,2008,UPTO 10000,CARGO,SOLID CARGO,Oct,CENTRAL REGION,49.12111,-53.60888,HARBOUR,0,0,NOT MOVING,DOCKED,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0051,CANADA,1972,UPTO 1000,TUG,SERVICE,Dec,CENTRAL REGION,43.12157,-79.19424,DOCK,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11C0051,CANADA,1984,UPTO 1000,TUG,SERVICE,Dec,CENTRAL REGION,43.12157,-79.19424,DOCK,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11C0052,CANADA,1976,UPTO 10000,CARGO,LIQUID CARGO,Jul,CENTRAL REGION,44.01777,-76.47333,LAKE,0,0,MOVING,AHEAD,ACCIDENT,EXPLOSION
M11C0053,CANADA,1967,UPTO 100000,CARGO,SOLID CARGO,Oct,CENTRAL REGION,42.88539,-79.24913,DOCK,0,0,NOT MOVING,DOCKED,ACCIDENT,UNFIT
M11C0054,CANADA,1970,UPTO 1000,TUG,SERVICE,Oct,CENTRAL REGION,42.91361,-82.4625,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0055,CANADA,1967,UPTO 1000,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,49.8275,-97.14694,RIVER,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11C0056,CANADA,2007,UPTO 10000,TUG,SERVICE,Sep,CENTRAL REGION,42.41666,-82.825,LAKE,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0057,CANADA,1992,UPTO 10000,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,42.02666,-82.73444,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11C0058,UNITED STATES - US,1976,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,42.97322,-82.4125,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0059,CANADA,1943,UPTO 10000,CARGO,SOLID CARGO,Jul,CENTRAL REGION,42.77222,-82.46666,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0060,CANADA,1992,UPTO 10000,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,41.83333,-82.66666,LAKE,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11C0061,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Dec,CENTRAL REGION,48.28027,-89.01777,SEA,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11F0003,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Jan,FOREIGN WATERS,43.04944,-82.41722,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,RISK OF BOTTOM CONTACT
M11F0004,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Jun,FOREIGN WATERS,41.96666,-80.54777,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,EXPLOSION
M11F0005,CANADA,1978,UPTO 100000,CARGO,SOLID CARGO,May,FOREIGN WATERS,46.28388,-84.21083,CHANNEL,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11F0006,CANADA,1943,UPTO 100000,CARGO,SOLID CARGO,Jul,FOREIGN WATERS,46.025,-85.12333,CHANNEL,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11F0007,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Jul,FOREIGN WATERS,44.14777,-74.92916,RIVER,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11F0009,CANADA,1961,UPTO 10000,CARGO,SOLID CARGO,Aug,FOREIGN WATERS,42.88015,-78.90395,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11F0010,CANADA,1973,UPTO 100,OTHER,PASSENGER,Aug,FOREIGN WATERS,42.19583,-80.14166,RIVER,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11F0011,CANADA,1987,UPTO 100000,CARGO,SOLID CARGO,Sep,FOREIGN WATERS,46.75722,-92.09861,LAKE,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11F0013,CANADA,1980,UPTO 100000,CARGO,SOLID CARGO,Oct,FOREIGN WATERS,42.34694,-82.98361,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11F0013,XXXX,1985,UPTO 100000,CARGO,SOLID CARGO,Oct,FOREIGN WATERS,42.34694,-82.98361,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11F0015,CANADA,1972,UPTO 1000,TUG,SERVICE,Oct,FOREIGN WATERS,41.90222,-83.10027,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11F0016,CANADA,1985,UPTO 10000,TUG,SERVICE,Feb,FOREIGN WATERS,43.15,-65.83333,SEA,0,0,MOVING,AHEAD,INCIDENT,RISK OF SINKING
M11H0001,CANADA,1993,UPTO 10000,CARGO,LIQUID CARGO,Jul,CENTRAL REGION,64.31583,-96.02208,HARBOUR,0,0,NOT MOVING,ANCHORED,INCIDENT,TOTAL FAILURE OF MACHINERY
M11H0003,CANADA,1968,UPTO 100000,TUG,SERVICE,Sep,CENTRAL REGION,79.185,-132.3366,SEA,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0003,CANADA,1998,UPTO 10000,CARGO,LIQUID CARGO,Jan,CENTRAL REGION,46.56916,-72.03194,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0006,LIBERIA,1986,UPTO 100000,CARGO,SOLID CARGO,Jan,CENTRAL REGION,46.82138,-71.20138,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0008,CANADA,1992,UPTO 10000,CARGO,LIQUID CARGO,Jan,CENTRAL REGION,47.37333,-61.85111,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11L0010,SINGAPORE,2006,UPTO 10000,CARGO,LIQUID CARGO,Jan,CENTRAL REGION,48.33333,-70.86666,RIVER,0,0,NOT MOVING,DOCKED,ACCIDENT,UNFIT
M11L0012,SWITZERLAND,1985,UPTO 100000,CARGO,SOLID CARGO,Jan,CENTRAL REGION,46.82777,-71.20333,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0013,CANADA,1998,UPTO 10000,CARGO,LIQUID CARGO,Jan,CENTRAL REGION,45.51126,-73.5453,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0015,CANADA,1978,UPTO 10000,TUG,SERVICE,Feb,CENTRAL REGION,46.82444,-71.19833,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,EXPLOSION
M11L0019,NETHERLANDS,1985,UPTO 100000,CARGO,SOLID CARGO,Feb,CENTRAL REGION,49.23305,-68.13305,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0022,CANADA,1968,UPTO 1000,TUG,SERVICE,Feb,CENTRAL REGION,46.34333,-72.535,HARBOUR,0,0,NOT MOVING,DOCKED,INCIDENT,RISK OF SINKING
M11L0024,CANADA,1979,UPTO 100000,CARGO,SOLID CARGO,Feb,CENTRAL REGION,48.61166,-68.60666,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0025,MALTA,1986,UPTO 100000,CARGO,SOLID CARGO,Mar,CENTRAL REGION,50.03305,-66.78305,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0028,CANADA,1980,UPTO 10000,OTHER,PASSENGER,Mar,CENTRAL REGION,48.14277,-69.73305,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0029,CANADA,1980,UPTO 10000,OTHER,PASSENGER,Mar,CENTRAL REGION,48.11638,-69.7275,RIVER,0,0,MOVING,AHEAD,ACCIDENT,EXPLOSION
M11L0030,CANADA,1961,UPTO 1000,TUG,SERVICE,Mar,CENTRAL REGION,46.04611,-73.11944,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0031,CANADA,1963,UPTO 1000,TUG,SERVICE,Mar,CENTRAL REGION,50.19898,-66.39685,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0031,CANADA,1982,UPTO 1000,TUG,SERVICE,Mar,CENTRAL REGION,50.19898,-66.39685,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0032,CANADA,1964,UPTO 1000,TUG,SERVICE,Mar,CENTRAL REGION,49.29422,-64.40963,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0033,CANADA,2010,UPTO 100,FISHING,FISHING,Apr,CENTRAL REGION,48.07,-69.64166,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0034,CANADA,1973,UPTO 100000,OTHER,PASSENGER,Mar,CENTRAL REGION,47.37305,-61.85138,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,RISK OF BOTTOM CONTACT
M11L0035,CANADA,1968,UPTO 1000,TUG,SERVICE,Apr,CENTRAL REGION,46.0475,-73.11666,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0036,UNITED KINGDOM,1978,UPTO 100000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,45.49345,-73.5494,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0037,CANADA,1982,UPTO 100,FISHING,FISHING,Apr,CENTRAL REGION,49.73333,-62.83333,SEA,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0038,CANADA,1987,UPTO 10000,TUG,SERVICE,Apr,CENTRAL REGION,47.37361,-61.85416,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,RISK OF BOTTOM CONTACT
M11L0039,CANADA,2004,UPTO 1000,FISHING,FISHING,Apr,CENTRAL REGION,49.36666,-64.36666,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0040,CANADA,1983,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,49.07833,-64.465,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF SINKING
M11L0041,NETHERLANDS,2007,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,49.2325,-68.13027,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0042,PORTUGAL,1937,UPTO 1000,FISHING,FISHING,May,CENTRAL REGION,46.81861,-71.20166,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0042,CANADA,2002,UPTO 1000,FISHING,FISHING,May,CENTRAL REGION,46.81861,-71.20166,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0044,CANADA,1970,UPTO 100,OTHER,SERVICE,May,CENTRAL REGION,46.38006,-72.45196,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF SINKING
M11L0045,CYPRUS,2011,UPTO 10000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.72277,-71.34916,RIVER,0,0,NOT MOVING,ANCHORED,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0046,PANAMA,1999,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,45.57333,-73.51138,HARBOUR,0,1,NOT MOVING,DOCKED,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0047,CANADA,1962,UPTO 1000,TUG,SERVICE,May,CENTRAL REGION,46.2125,-72.81583,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0048,CANADA,1982,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,49.98361,-63.3475,SEA,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0049,CANADA,1982,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,49.23416,-68.13277,DOCK,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0050,CANADA,2002,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,47.38888,-61.96277,SEA,0,0,MOVING,AHEAD,ACCIDENT,SANK
M11L0050,CANADA,2002,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,47.38888,-61.96277,SEA,0,0,MOVING,AHEAD,ACCIDENT,SANK
M11L0051,CANADA,1987,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,47.44916,-61.87194,SEA,1,0,MOVING,AHEAD,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0052,LIBERIA,2011,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.04833,-73.11833,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0052,PANAMA,2010,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.04833,-73.11833,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0053,CANADA,1987,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,49.93333,-62.23333,SEA,0,0,MOVING,AHEAD,INCIDENT,RISK OF SINKING
M11L0055,CANADA,1987,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,49.01666,-63.08333,SEA,0,0,MOVING,AHEAD,ACCIDENT,SANK
M11L0056,LIBERIA,2009,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,49.23305,-68.13305,BAY,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0057,PANAMA,1995,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.00555,-73.17694,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0058,CANADA,1985,UPTO 1000,OTHER,SERVICE,May,CENTRAL REGION,46.04955,-73.11683,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,EXPLOSION
M11L0059,CANADA,1980,UPTO 10000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,50.19555,-66.34444,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0060,CANADA,1997,UPTO 100,FISHING,FISHING,May,CENTRAL REGION,48.83217,-64.46882,SEA,0,1,MOVING,AHEAD,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0061,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,46.83,-71.19777,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0061,MARSHALL ISLANDS,2010,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,46.83,-71.19777,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0063,CANADA,1992,UPTO 10000,CARGO,LIQUID CARGO,Jun,CENTRAL REGION,46.8,-71.19666,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0064,CHINA,2004,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,45.62666,-73.49083,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0066,CANADA,1985,UPTO 1000,PASSENGER,PASSENGER - CARGO,Jun,CENTRAL REGION,48.31722,-69.41138,SEA,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0067,CANADA,1987,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,45.51918,-73.54277,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,EXPLOSION
M11L0068,PANAMA,1996,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,45.57333,-73.51138,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0069,CANADA,1996,UPTO 100,PASSENGER,PASSENGER - CARGO,Jun,CENTRAL REGION,47.985,-69.63111,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0070,CANADA,1981,UPTO 100,FISHING,FISHING,Jun,CENTRAL REGION,49.72472,-61.71472,DOCK,0,0,MOVING,AHEAD,ACCIDENT,EXPLOSION
M11L0072,LIBERIA,1989,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,46.71666,-71.45,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0074,CANADA,1959,UPTO 1000,PASSENGER,PASSENGER - CARGO,May,CENTRAL REGION,47.5,-61.5,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0076,CANADA,1982,UPTO 100000,CARGO,SOLID CARGO,Jun,CENTRAL REGION,48.535,-68.765,RIVER,0,1,MOVING,AHEAD,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0079,CANADA,1924,UPTO 1000,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,45.6912,-73.18822,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0079,CANADA,1985,UPTO 1000,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,45.6912,-73.18822,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0081,CANADA,1983,UPTO 100000,CARGO,SOLID CARGO,Jul,CENTRAL REGION,46.04916,-73.11555,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,UNFIT
M11L0082,CANADA,1973,UPTO 100000,OTHER,PASSENGER,Jul,CENTRAL REGION,46.19833,-72.8975,RIVER,0,1,MOVING,AHEAD,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0085,CANADA,1999,UPTO 100,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,46.81944,-71.18611,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0085,CANADA,1985,UPTO 100,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,46.81944,-71.18611,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0087,CANADA,1980,UPTO 1000,TUG,SERVICE,Jul,CENTRAL REGION,50.19861,-66.38194,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,EXPLOSION
M11L0088,CANADA,1993,UPTO 100,PASSENGER,PASSENGER - CARGO,Jul,CENTRAL REGION,48.11333,-69.59555,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0090,NETHERLANDS,1998,UPTO 10000,CARGO,SOLID CARGO,Jul,CENTRAL REGION,46.34052,-72.53058,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0091,CANADA,1985,UPTO 100000,CARGO,SOLID CARGO,Jul,CENTRAL REGION,48.41305,-69.25083,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0094,CANADA,1985,UPTO 1000,OTHER,PASSENGER,Jul,CENTRAL REGION,46.11693,-72.95984,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0094,CANADA,1985,UPTO 1000,OTHER,PASSENGER,Jul,CENTRAL REGION,46.11693,-72.95984,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0095,CANADA,1988,UPTO 100,FISHING,FISHING,Jul,CENTRAL REGION,49.23555,-65.73027,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0095,CANADA,1994,UPTO 100,FISHING,FISHING,Jul,CENTRAL REGION,49.23555,-65.73027,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,COLLISION
M11L0096,CANADA,1973,UPTO 1000,OTHER,PASSENGER,Jul,CENTRAL REGION,48.34583,-69.38805,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0098,CANADA,1980,UPTO 100,FISHING,FISHING,Jul,CENTRAL REGION,50.18555,-61.84722,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11L0099,ANTIGUA AND BARBUDA,2001,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,49.25,-67.33333,RIVER,0,1,MOVING,AHEAD,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M11L0100,CANADA,1980,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,47.55972,-61.56305,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0101,CANADA,1995,UPTO 100,TUG,SERVICE,Aug,CENTRAL REGION,47.36666,-61.8625,BAY,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0106,CANADA,1983,UPTO 100,FISHING,FISHING,Aug,CENTRAL REGION,49.91388,-64.49444,SEA,0,0,MOVING,AHEAD,ACCIDENT,GROUNDING
M11L0107,CANADA,1973,UPTO 1000,OTHER,PASSENGER,Aug,CENTRAL REGION,48.34416,-69.38833,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,RISK OF PERSON OVERBOARD
M11L0108,CHINA,1994,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,50.19335,-66.39968,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,UNFIT
M11L0109,CANADA,1979,UPTO 100000,CARGO,SOLID CARGO,Jul,CENTRAL REGION,49.30555,-65.06666,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0110,THAILAND,1995,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,46.33333,-72.545,HARBOUR,0,0,NOT MOVING,DOCKED,ACCIDENT,UNFIT
M11L0111,CANADA,1987,UPTO 100,FISHING,FISHING,Aug,CENTRAL REGION,47.43722,-61.98333,SEA,0,0,MOVING,DRIFT,INCIDENT,RISK OF SINKING
M11L0113,CANADA,2004,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,45.52916,-73.54083,HARBOUR,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0114,CANADA,1962,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,45.55833,-73.52,RIVER,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M11L0116,CANADA,2002,UPTO 100,PASSENGER,PASSENGER - CARGO,Aug,CENTRAL REGION,47.93972,-69.75,RIVER,0,0,MOVING,AHEAD,ACCIDENT,UNFIT
M11L0120,BAHAMAS,1985,UPTO 100000,CARGO,SOLID CARGO,Aug,CENTRAL REGION,49.23305,-68.13305,HARBOUR,0,0,NOT MOVING,DOCKED,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0122,CANADA,1968,UPTO 100000,CARGO,SOLID CARGO,Sep,CENTRAL REGION,45.97166,-73.19861,RIVER,0,0,MOVING,AHEAD,ACCIDENT,EXPLOSION
M11L0123,CANADA,1996,UPTO 100,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,48.1275,-69.70972,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0123,CANADA,2010,UPTO 100,PASSENGER,PASSENGER - CARGO,Sep,CENTRAL REGION,48.1275,-69.70972,RIVER,0,0,MOVING,AHEAD,INCIDENT,RISK OF COLLISION
M11L0126,CANADA,1982,UPTO 10000,CARGO,LIQUID CARGO,Aug,CENTRAL REGION,45.71333,-73.43499,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M11L0129,CANADA,1954,UPTO 10000,OTHER,PASSENGER,Sep,CENTRAL REGION,46.81,-71.18833,HARBOUR,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
